,date,CELG_adjusted_close,CELG_cumulative_return,CELG_value,FB_adjusted_close,FB_cumulative_return,FB_value,GOOG_adjusted_close,GOOG_cumulative_return,GOOG_value,NVDA_adjusted_close,NVDA_cumulative_return,NVDA_value,SPY_adjusted_close,SPY_cumulative_return,SPY_value,portfolio_cumulative_return,portfolio_value
141,2017-05-01,124.06,1.19254,0.954032,152.46,1.18425,0.0,912.57,1.17469,0.0,106.64,1.58361,0.316722,238.68,1.10613,1.10613,1.270754,1.270754
142,2017-05-02,123.82,1.19023,0.9521839999999999,152.78,1.18673,0.0,916.44,1.17967,0.0,103.48,1.53668,0.30733600000000005,238.77,1.10654,1.10654,1.25952,1.25952
143,2017-05-03,123.43,1.18648,0.949184,151.8,1.17912,0.0,927.04,1.19332,0.0,104.25,1.54811,0.30962200000000006,238.48,1.1052,1.1052,1.258806,1.258806
144,2017-05-04,124.46,1.19639,0.9571120000000001,150.85,1.17174,0.0,931.66,1.19926,0.0,103.85,1.54217,0.30843400000000004,238.76,1.1065,1.1065,1.265546,1.265546
145,2017-05-05,122.41,1.17668,0.941344,150.24,1.167,0.0,927.13,1.19343,0.0,103.86,1.54232,0.308464,239.7,1.11085,1.11085,1.249808,1.249808
146,2017-05-08,118.36,1.13775,0.9102000000000001,151.06,1.17337,0.0,934.3,1.20266,0.0,102.77,1.52614,0.30522800000000005,239.66,1.11067,1.11067,1.2154280000000002,1.2154280000000002
147,2017-05-09,120.1,1.15447,0.9235760000000002,150.48,1.16887,0.0,932.17,1.19992,0.0,102.94,1.52866,0.305732,239.44,1.10965,1.10965,1.229308,1.229308
148,2017-05-10,119.68,1.15044,0.920352,150.29,1.16739,0.0,928.78,1.19556,0.0,121.29,1.80116,0.36023200000000005,239.87,1.11164,1.11164,1.280584,1.280584
149,2017-05-11,119.52,1.1489,0.91912,150.04,1.16545,0.0,930.6,1.1979,0.0,126.5,1.87853,0.37570600000000004,239.38,1.10937,1.10937,1.294826,1.294826
150,2017-05-12,119.32,1.14698,0.9175840000000002,150.33,1.1677,0.0,932.22,1.19998,0.0,127.89,1.89917,0.379834,238.98,1.10752,1.10752,1.2974180000000002,1.2974180000000002
151,2017-05-15,119.04,1.14429,0.915432,150.19,1.16661,0.0,937.08,1.20624,0.0,134.31,1.99451,0.39890200000000003,240.3,1.11363,1.11363,1.3143340000000001,1.3143340000000001
152,2017-05-16,119.36,1.14736,0.917888,149.78,1.16343,0.0,943.0,1.21386,0.0,136.81,2.03163,0.40632599999999996,240.08,1.11261,1.11261,1.324214,1.324214
153,2017-05-17,117.1,1.12564,0.900512,144.85,1.12514,0.0,919.62,1.18377,0.0,127.72,1.89664,0.37932800000000005,235.82,1.09287,1.09287,1.27984,1.27984
154,2017-05-18,117.4,1.12852,0.9028160000000001,147.66,1.14696,0.0,930.24,1.19744,0.0,133.07,1.97609,0.395218,236.77,1.09728,1.09728,1.2980340000000001,1.2980340000000001
155,2017-05-19,116.93,1.124,0.8992000000000001,148.06,1.15007,0.0,934.01,1.20229,0.0,136.0,2.0196,0.40392000000000006,238.31,1.10441,1.10441,1.3031200000000003,1.3031200000000003
156,2017-05-22,115.71,1.11228,0.889824,148.24,1.15147,0.0,941.86,1.21239,0.0,138.9,2.06267,0.41253399999999996,239.52,1.11002,1.11002,1.302358,1.302358
157,2017-05-23,117.31,1.12766,0.9021280000000002,148.07,1.15015,0.0,948.82,1.22135,0.0,137.03,2.0349,0.40698,240.05,1.11248,1.11248,1.3091080000000002,1.3091080000000002
158,2017-05-24,117.75,1.13189,0.9055120000000001,150.04,1.16545,0.0,954.96,1.22926,0.0,138.57,2.05777,0.41155400000000003,240.61,1.11507,1.11507,1.317066,1.317066
159,2017-05-25,116.74,1.12218,0.897744,151.96,1.18036,0.0,969.54,1.24802,0.0,138.26,2.05316,0.41063200000000005,241.76,1.1204,1.1204,1.308376,1.308376
160,2017-05-26,116.78,1.12256,0.8980480000000001,152.13,1.18168,0.0,971.47,1.25051,0.0,141.84,2.10633,0.421266,241.71,1.12017,1.12017,1.319314,1.319314
161,2017-05-30,115.13,1.1067,0.88536,152.38,1.18363,0.0,975.88,1.25619,0.0,144.87,2.15132,0.43026400000000004,241.5,1.1192,1.1192,1.3156240000000001,1.3156240000000001
162,2017-05-31,114.41,1.09978,0.879824,151.46,1.17648,0.0,964.86,1.242,0.0,144.35,2.1436,0.42872000000000005,241.44,1.11892,1.11892,1.3085440000000002,1.3085440000000002
163,2017-06-01,116.41,1.119,0.8952,151.53,1.17702,0.0,966.95,1.24469,0.0,144.36,2.14375,0.42874999999999996,243.36,1.12782,1.12782,1.32395,1.32395
164,2017-06-02,118.73,1.14131,0.9130480000000001,153.61,1.19318,0.0,975.6,1.25582,0.0,143.64,2.13306,0.426612,244.17,1.13157,1.13157,1.33966,1.33966
165,2017-06-05,118.1,1.13525,0.9082000000000001,153.63,1.19334,0.0,983.68,1.26623,0.0,148.01,2.19795,0.43959000000000004,243.99,1.13074,1.13074,1.3477900000000003,1.3477900000000003
166,2017-06-06,116.88,1.12352,0.8988160000000001,152.81,1.18697,0.0,976.57,1.25707,0.0,147.34,2.188,0.43760000000000004,243.21,1.12712,1.12712,1.336416,1.336416
167,2017-06-07,117.57,1.13015,0.90412,153.12,1.18937,0.0,981.08,1.26288,0.0,149.12,2.21443,0.44288600000000006,243.66,1.12921,1.12921,1.3470060000000001,1.3470060000000001
168,2017-06-08,117.06,1.12525,0.9002000000000001,154.71,1.20172,0.0,983.41,1.26588,0.0,159.94,2.37511,0.475022,243.78,1.12976,1.12976,1.3752220000000002,1.3752220000000002
169,2017-06-09,118.19,1.13611,0.908888,149.6,1.16203,0.0,949.83,1.22265,0.0,149.6,2.22156,0.44431200000000004,243.41,1.12805,1.12805,1.3532000000000002,1.3532000000000002
170,2017-06-12,119.35,1.14727,0.9178160000000001,148.44,1.15302,0.0,942.9,1.21373,0.0,149.97,2.22706,0.445412,243.36,1.12782,1.12782,1.363228,1.363228
171,2017-06-13,119.62,1.14986,0.9198880000000002,150.68,1.17042,0.0,953.4,1.22725,0.0,151.4,2.24829,0.449658,244.55,1.13333,1.13333,1.3695460000000002,1.3695460000000002
172,2017-06-14,121.04,1.16351,0.9308080000000001,150.25,1.16708,0.0,950.76,1.22385,0.0,151.72,2.25304,0.450608,244.24,1.13189,1.13189,1.3814160000000002,1.3814160000000002
173,2017-06-15,120.61,1.15938,0.9275040000000001,149.8,1.16359,0.0,942.31,1.21297,0.0,152.37,2.2627,0.45254000000000005,243.77,1.12972,1.12972,1.3800440000000003,1.3800440000000003
174,2017-06-16,122.36,1.1762,0.94096,150.64,1.17011,0.0,939.78,1.20972,0.0,151.62,2.25156,0.45031200000000005,242.64,1.12448,1.12448,1.391272,1.391272
175,2017-06-19,125.16,1.20311,0.962488,152.87,1.18743,0.0,957.37,1.23236,0.0,157.32,2.3362,0.46724,244.66,1.13384,1.13384,1.4297279999999999,1.4297279999999999
176,2017-06-20,126.22,1.2133,0.9706400000000001,152.25,1.18262,0.0,950.63,1.22368,0.0,157.09,2.33279,0.46655800000000003,243.01,1.12619,1.12619,1.437198,1.437198
177,2017-06-21,132.83,1.27684,1.021472,153.91,1.19551,0.0,959.45,1.23504,0.0,159.47,2.36813,0.473626,242.95,1.12592,1.12592,1.495098,1.495098
178,2017-06-22,133.68,1.28501,1.028008,153.4,1.19155,0.0,957.09,1.232,0.0,158.37,2.3518,0.47036,242.84,1.12541,1.12541,1.4983680000000001,1.4983680000000001
179,2017-06-23,134.31,1.29107,1.032856,155.07,1.20452,0.0,965.59,1.24294,0.0,153.83,2.28438,0.45687600000000006,243.13,1.12675,1.12675,1.489732,1.489732
180,2017-06-26,133.85,1.28665,1.02932,153.59,1.19302,0.0,952.27,1.22579,0.0,152.15,2.25943,0.451886,243.29,1.12749,1.12749,1.481206,1.481206
181,2017-06-27,130.85,1.25781,1.006248,150.58,1.16964,0.0,927.33,1.19369,0.0,146.58,2.17672,0.435344,241.33,1.11841,1.11841,1.441592,1.441592
182,2017-06-28,134.23,1.2903,1.03224,153.24,1.19031,0.0,940.49,1.21063,0.0,151.75,2.25349,0.45069800000000004,243.49,1.12842,1.12842,1.482938,1.482938
183,2017-06-29,131.7,1.26598,1.0127840000000001,151.04,1.17322,0.0,917.79,1.18141,0.0,146.68,2.1782,0.43564,241.35,1.1185,1.1185,1.4484240000000002,1.4484240000000002
184,2017-06-30,129.87,1.24839,0.9987120000000002,150.98,1.17275,0.0,908.73,1.16975,0.0,144.56,2.14672,0.42934400000000006,241.8,1.12059,1.12059,1.4280560000000002,1.4280560000000002
185,2017-07-03,130.18,1.25137,1.0010960000000002,148.43,1.15294,0.0,898.7,1.15684,0.0,139.33,2.06905,0.41381,242.21,1.12249,1.12249,1.4149060000000002,1.4149060000000002
186,2017-07-05,133.2,1.2804,1.0243200000000001,150.34,1.16778,0.0,911.71,1.17358,0.0,143.05,2.12429,0.42485799999999996,242.77,1.12508,1.12508,1.449178,1.449178
187,2017-07-06,131.95,1.26838,1.014704,148.82,1.15597,0.0,906.69,1.16712,0.0,143.48,2.13068,0.426136,240.55,1.11479,1.11479,1.4408400000000001,1.4408400000000001
188,2017-07-07,132.56,1.27425,1.0194,151.44,1.17632,0.0,918.59,1.18244,0.0,146.76,2.17939,0.43587800000000004,242.11,1.12202,1.12202,1.455278,1.455278
189,2017-07-10,131.93,1.26819,1.014552,153.5,1.19233,0.0,928.8,1.19558,0.0,153.7,2.28245,0.45649,242.37,1.12323,1.12323,1.471042,1.471042
190,2017-07-11,132.25,1.27127,1.017016,155.27,1.20607,0.0,930.09,1.19724,0.0,155.88,2.31482,0.46296400000000004,242.19,1.12239,1.12239,1.4799799999999999,1.4799799999999999
191,2017-07-12,133.56,1.28386,1.027088,158.9,1.23427,0.0,943.83,1.21493,0.0,162.51,2.41328,0.482656,244.01,1.13083,1.13083,1.509744,1.509744
192,2017-07-13,134.47,1.29261,1.0340880000000001,159.26,1.23707,0.0,947.16,1.21922,0.0,160.63,2.38536,0.477072,244.42,1.13273,1.13273,1.51116,1.51116
193,2017-07-14,134.57,1.29357,1.0348560000000002,159.97,1.24258,0.0,955.99,1.23058,0.0,164.95,2.44951,0.48990200000000006,245.56,1.13801,1.13801,1.5247580000000003,1.5247580000000003
194,2017-07-17,134.87,1.29645,1.03716,159.73,1.24072,0.0,953.42,1.22727,0.0,164.25,2.43912,0.48782400000000004,245.53,1.13787,1.13787,1.5249840000000001,1.5249840000000001
195,2017-07-18,134.27,1.29069,1.032552,162.86,1.26503,0.0,965.4,1.24269,0.0,165.96,2.46451,0.49290200000000006,245.66,1.13847,1.13847,1.5254539999999999,1.5254539999999999
196,2017-07-19,135.0,1.2977,1.0381600000000002,164.14,1.27497,0.0,970.89,1.24976,0.0,165.1,2.45174,0.490348,246.99,1.14464,1.14464,1.5285080000000002,1.5285080000000002
197,2017-07-20,136.31,1.3103,1.04824,164.53,1.278,0.0,968.15,1.24623,0.0,167.5,2.48738,0.49747600000000003,247.1,1.14515,1.14515,1.545716,1.545716
198,2017-07-21,137.74,1.32404,1.0592320000000002,164.43,1.27723,0.0,972.92,1.25237,0.0,168.1,2.49629,0.49925800000000004,246.88,1.14413,1.14413,1.5584900000000002,1.5584900000000002
199,2017-07-24,137.84,1.325,1.06,166.0,1.28942,0.0,980.34,1.26193,0.0,166.15,2.46733,0.493466,246.82,1.14385,1.14385,1.553466,1.553466
200,2017-07-25,136.44,1.31154,1.049232,165.28,1.28383,0.0,950.7,1.22377,0.0,165.35,2.45545,0.49109,247.42,1.14663,1.14663,1.540322,1.540322
201,2017-07-26,137.75,1.32414,1.059312,165.61,1.28639,0.0,947.8,1.22004,0.0,167.26,2.48381,0.49676200000000004,247.43,1.14668,1.14668,1.5560740000000002,1.5560740000000002
202,2017-07-27,134.15,1.28953,1.031624,170.44,1.32391,0.0,934.09,1.20239,0.0,161.74,2.40184,0.480368,247.2,1.14561,1.14561,1.5119920000000002,1.5119920000000002
203,2017-07-28,134.1,1.28905,1.0312400000000002,172.45,1.33952,0.0,941.53,1.21197,0.0,164.39,2.44119,0.48823800000000006,246.91,1.14427,1.14427,1.5194780000000003,1.5194780000000003
204,2017-07-31,135.41,1.30164,1.041312,169.25,1.31467,0.0,930.5,1.19777,0.0,162.51,2.41328,0.482656,246.77,1.14362,1.14362,1.523968,1.523968
205,2017-08-01,135.18,1.29943,1.039544,169.86,1.3194,0.0,930.83,1.1982,0.0,164.49,2.44268,0.4885360000000001,247.32,1.14617,1.14617,1.52808,1.52808
206,2017-08-02,134.85,1.29626,1.037008,169.3,1.31505,0.0,930.39,1.19763,0.0,164.39,2.44119,0.48823800000000006,247.44,1.14672,1.14672,1.525246,1.525246
207,2017-08-03,135.9,1.30635,1.04508,168.59,1.30954,0.0,923.65,1.18895,0.0,166.48,2.47223,0.49444600000000005,246.96,1.1445,1.1445,1.539526,1.539526
208,2017-08-04,136.7,1.31404,1.0512320000000002,169.62,1.31754,0.0,927.96,1.1945,0.0,167.21,2.48307,0.49661400000000006,247.41,1.14658,1.14658,1.5478460000000003,1.5478460000000003
209,2017-08-07,137.06,1.3175,1.054,171.98,1.33587,0.0,929.36,1.1963,0.0,172.35,2.5594,0.51188,247.87,1.14872,1.14872,1.56588,1.56588
210,2017-08-08,135.27,1.3003,1.04024,171.23,1.33004,0.0,926.79,1.19299,0.0,170.3,2.52896,0.505792,247.26,1.14589,1.14589,1.546032,1.546032
211,2017-08-09,135.57,1.30318,1.0425440000000001,171.18,1.32966,0.0,922.9,1.18799,0.0,172.11,2.55584,0.511168,247.25,1.14584,1.14584,1.553712,1.553712
212,2017-08-10,130.37,1.2532,1.0025600000000001,167.4,1.3003,0.0,907.24,1.16783,0.0,164.74,2.44639,0.48927800000000005,243.76,1.12967,1.12967,1.4918380000000002,1.4918380000000002
213,2017-08-11,130.61,1.2555,1.0044000000000002,168.08,1.30558,0.0,914.39,1.17703,0.0,155.96,2.31601,0.463202,244.12,1.13134,1.13134,1.4676020000000003,1.4676020000000003
214,2017-08-14,132.96,1.27809,1.022472,170.75,1.32632,0.0,922.67,1.18769,0.0,168.4,2.50074,0.500148,246.54,1.14255,1.14255,1.52262,1.52262
215,2017-08-15,131.37,1.26281,1.010248,171.0,1.32826,0.0,922.22,1.18711,0.0,166.98,2.47966,0.49593200000000004,246.51,1.14241,1.14241,1.50618,1.50618
216,2017-08-16,131.26,1.26175,1.0094,170.0,1.32049,0.0,926.96,1.19321,0.0,165.15,2.45248,0.49049600000000004,246.94,1.14441,1.14441,1.4998960000000001,1.4998960000000001
217,2017-08-17,127.58,1.22638,0.9811040000000001,166.91,1.29649,0.0,910.98,1.17264,0.0,161.47,2.39783,0.479566,243.09,1.12656,1.12656,1.4606700000000001,1.4606700000000001
218,2017-08-18,127.65,1.22705,0.9816400000000001,167.41,1.30037,0.0,910.67,1.17224,0.0,161.5,2.39828,0.4796560000000001,242.71,1.1248,1.1248,1.4612960000000002,1.4612960000000002
219,2017-08-21,127.43,1.22494,0.9799519999999999,167.78,1.30325,0.0,906.66,1.16708,0.0,159.15,2.36338,0.472676,242.9,1.12568,1.12568,1.4526279999999998,1.4526279999999998
220,2017-08-22,130.29,1.25243,1.001944,169.64,1.31769,0.0,924.69,1.19029,0.0,162.55,2.41387,0.48277400000000004,245.44,1.13745,1.13745,1.484718,1.484718
221,2017-08-23,129.19,1.24185,0.9934799999999999,168.71,1.31047,0.0,927.0,1.19327,0.0,165.8,2.46213,0.49242600000000003,244.56,1.13338,1.13338,1.485906,1.485906
222,2017-08-24,130.05,1.25012,1.0000959999999999,167.74,1.30294,0.0,921.28,1.1859,0.0,165.19,2.45307,0.490614,243.99,1.13074,1.13074,1.49071,1.49071
223,2017-08-25,129.68,1.24656,0.9972479999999999,166.32,1.29191,0.0,915.89,1.17896,0.0,163.81,2.43258,0.48651600000000006,244.56,1.13338,1.13338,1.4837639999999999,1.4837639999999999
224,2017-08-28,131.65,1.2655,1.0124000000000002,167.24,1.29905,0.0,913.81,1.17629,0.0,164.97,2.44981,0.489962,244.57,1.13342,1.13342,1.5023620000000002,1.5023620000000002
225,2017-08-29,132.44,1.27309,1.018472,168.05,1.30534,0.0,921.29,1.18592,0.0,164.7,2.4458,0.48916000000000004,244.85,1.13472,1.13472,1.507632,1.507632
226,2017-08-30,134.34,1.29136,1.033088,169.92,1.31987,0.0,929.57,1.19657,0.0,165.68,2.46035,0.49207,246.01,1.1401,1.1401,1.525158,1.525158
227,2017-08-31,138.93,1.33548,1.068384,171.97,1.33579,0.0,939.33,1.20914,0.0,169.44,2.51619,0.503238,247.49,1.14696,1.14696,1.571622,1.571622
228,2017-09-01,139.38,1.33981,1.071848,172.02,1.33618,0.0,937.34,1.20658,0.0,170.46,2.53133,0.506266,247.84,1.14858,1.14858,1.5781139999999998,1.5781139999999998
229,2017-09-05,139.35,1.33952,1.0716160000000001,170.72,1.32608,0.0,928.45,1.19513,0.0,165.91,2.46377,0.49275399999999997,246.06,1.14033,1.14033,1.56437,1.56437
230,2017-09-06,140.16,1.3473,1.07784,172.09,1.33673,0.0,927.81,1.19431,0.0,165.81,2.46228,0.492456,246.9,1.14422,1.14422,1.570296,1.570296
231,2017-09-07,141.76,1.36268,1.090144,173.21,1.34542,0.0,935.95,1.20479,0.0,166.58,2.47372,0.4947440000000001,246.87,1.14408,1.14408,1.584888,1.584888
232,2017-09-08,140.5,1.35057,1.080456,170.95,1.32787,0.0,926.5,1.19262,0.0,163.69,2.4308,0.48616000000000004,246.58,1.14274,1.14274,1.5666160000000002,1.5666160000000002
233,2017-09-11,140.92,1.35461,1.0836880000000002,173.51,1.34776,0.0,929.08,1.19594,0.0,169.0,2.50965,0.5019300000000001,249.21,1.15493,1.15493,1.5856180000000002,1.5856180000000002
234,2017-09-12,142.07,1.36566,1.0925280000000002,172.96,1.34348,0.0,932.07,1.19979,0.0,169.61,2.51871,0.503742,250.05,1.15882,1.15882,1.59627,1.59627
235,2017-09-13,141.26,1.35788,1.086304,173.05,1.34418,0.0,935.09,1.20368,0.0,170.37,2.53,0.506,250.17,1.15938,1.15938,1.592304,1.592304
236,2017-09-14,140.61,1.35163,1.081304,170.96,1.32795,0.0,925.11,1.19083,0.0,169.4,2.51559,0.5031180000000001,250.09,1.159,1.159,1.584422,1.584422
237,2017-09-15,142.04,1.36538,1.0923040000000002,171.64,1.33323,0.0,920.29,1.18463,0.0,180.11,2.67464,0.5349280000000001,249.19,1.15483,1.15483,1.6272320000000002,1.6272320000000002
238,2017-09-18,142.84,1.37307,1.098456,170.01,1.32057,0.0,915.0,1.17782,0.0,187.55,2.78512,0.5570240000000001,249.72,1.15729,1.15729,1.6554800000000003,1.6554800000000003
239,2017-09-19,143.47,1.37912,1.103296,172.52,1.34007,0.0,921.81,1.18658,0.0,187.35,2.78215,0.5564300000000001,249.97,1.15845,1.15845,1.659726,1.659726
240,2017-09-20,144.24,1.38652,1.109216,172.17,1.33735,0.0,931.58,1.19916,0.0,185.84,2.75973,0.5519459999999999,250.06,1.15887,1.15887,1.661162,1.661162
241,2017-09-21,143.78,1.3821,1.1056800000000002,171.11,1.32911,0.0,932.45,1.20028,0.0,180.76,2.68429,0.536858,249.39,1.15576,1.15576,1.642538,1.642538
242,2017-09-22,143.89,1.38316,1.106528,170.54,1.32469,0.0,928.53,1.19523,0.0,179.0,2.65815,0.53163,249.44,1.15599,1.15599,1.638158,1.638158
243,2017-09-25,144.94,1.39325,1.1146,162.87,1.26511,0.0,920.97,1.1855,0.0,171.0,2.53935,0.50787,248.93,1.15363,1.15363,1.62247,1.62247
244,2017-09-26,143.63,1.38066,1.104528,164.21,1.27552,0.0,924.86,1.19051,0.0,171.96,2.55361,0.510722,249.08,1.15432,1.15432,1.61525,1.61525
245,2017-09-27,142.97,1.37432,1.099456,167.68,1.30247,0.0,944.49,1.21578,0.0,175.73,2.60959,0.521918,250.05,1.15882,1.15882,1.6213739999999999,1.6213739999999999
246,2017-09-28,142.76,1.3723,1.0978400000000001,168.73,1.31063,0.0,949.5,1.22223,0.0,175.68,2.60885,0.52177,250.35,1.16021,1.16021,1.6196100000000002,1.6196100000000002
247,2017-09-29,145.82,1.40171,1.1213680000000001,170.87,1.32725,0.0,959.11,1.2346,0.0,178.77,2.65474,0.530948,251.23,1.16429,1.16429,1.6523160000000001,1.6523160000000001
248,2017-10-02,146.04,1.40383,1.123064,169.47,1.31637,0.0,953.27,1.22708,0.0,179.0,2.65815,0.53163,252.32,1.16934,1.16934,1.654694,1.654694
249,2017-10-03,146.08,1.40421,1.123368,169.96,1.32018,0.0,957.79,1.2329,0.0,179.37,2.66365,0.53273,252.86,1.17184,1.17184,1.656098,1.656098
