,date,CELG_adjusted_close,CELG_cumulative_return,CELG_value,FB_adjusted_close,FB_cumulative_return,FB_value,GOOG_adjusted_close,GOOG_cumulative_return,GOOG_value,NVDA_adjusted_close,NVDA_cumulative_return,NVDA_value,SPY_adjusted_close,SPY_cumulative_return,SPY_value,portfolio_cumulative_return,portfolio_value
139,2017-04-27,123.97,1.19168,0.357504,147.7,1.14727,0.22945400000000002,874.25,1.12536,0.33760799999999996,105.64,1.56876,0.31375200000000003,238.6,1.10576,1.10576,1.238318,1.238318
140,2017-04-28,124.05,1.19244,0.357732,150.25,1.16708,0.23341599999999998,905.96,1.16618,0.349854,104.3,1.54886,0.309772,238.08,1.10335,1.10335,1.250774,1.250774
141,2017-05-01,124.06,1.19254,0.35776199999999997,152.46,1.18425,0.23685,912.57,1.17469,0.35240699999999997,106.64,1.58361,0.316722,238.68,1.10613,1.10613,1.263741,1.263741
142,2017-05-02,123.82,1.19023,0.35706899999999997,152.78,1.18673,0.23734600000000003,916.44,1.17967,0.35390099999999997,103.48,1.53668,0.30733600000000005,238.77,1.10654,1.10654,1.255652,1.255652
143,2017-05-03,123.43,1.18648,0.355944,151.8,1.17912,0.235824,927.04,1.19332,0.357996,104.25,1.54811,0.30962200000000006,238.48,1.1052,1.1052,1.2593860000000001,1.2593860000000001
144,2017-05-04,124.46,1.19639,0.358917,150.85,1.17174,0.234348,931.66,1.19926,0.359778,103.85,1.54217,0.30843400000000004,238.76,1.1065,1.1065,1.261477,1.261477
145,2017-05-05,122.41,1.17668,0.353004,150.24,1.167,0.23340000000000002,927.13,1.19343,0.358029,103.86,1.54232,0.308464,239.7,1.11085,1.11085,1.2528970000000001,1.2528970000000001
146,2017-05-08,118.36,1.13775,0.341325,151.06,1.17337,0.23467400000000002,934.3,1.20266,0.360798,102.77,1.52614,0.30522800000000005,239.66,1.11067,1.11067,1.2420250000000002,1.2420250000000002
147,2017-05-09,120.1,1.15447,0.346341,150.48,1.16887,0.23377400000000004,932.17,1.19992,0.359976,102.94,1.52866,0.305732,239.44,1.10965,1.10965,1.2458230000000001,1.2458230000000001
148,2017-05-10,119.68,1.15044,0.34513199999999994,150.29,1.16739,0.233478,928.78,1.19556,0.358668,121.29,1.80116,0.36023200000000005,239.87,1.11164,1.11164,1.2975100000000002,1.2975100000000002
149,2017-05-11,119.52,1.1489,0.34467,150.04,1.16545,0.23309000000000002,930.6,1.1979,0.35936999999999997,126.5,1.87853,0.37570600000000004,239.38,1.10937,1.10937,1.3128360000000001,1.3128360000000001
150,2017-05-12,119.32,1.14698,0.344094,150.33,1.1677,0.23354,932.22,1.19998,0.359994,127.89,1.89917,0.379834,238.98,1.10752,1.10752,1.3174620000000001,1.3174620000000001
151,2017-05-15,119.04,1.14429,0.343287,150.19,1.16661,0.233322,937.08,1.20624,0.36187199999999997,134.31,1.99451,0.39890200000000003,240.3,1.11363,1.11363,1.337383,1.337383
152,2017-05-16,119.36,1.14736,0.34420799999999996,149.78,1.16343,0.232686,943.0,1.21386,0.364158,136.81,2.03163,0.40632599999999996,240.08,1.11261,1.11261,1.3473779999999997,1.3473779999999997
153,2017-05-17,117.1,1.12564,0.337692,144.85,1.12514,0.225028,919.62,1.18377,0.355131,127.72,1.89664,0.37932800000000005,235.82,1.09287,1.09287,1.297179,1.297179
154,2017-05-18,117.4,1.12852,0.33855599999999997,147.66,1.14696,0.229392,930.24,1.19744,0.359232,133.07,1.97609,0.395218,236.77,1.09728,1.09728,1.322398,1.322398
155,2017-05-19,116.93,1.124,0.3372,148.06,1.15007,0.230014,934.01,1.20229,0.36068700000000004,136.0,2.0196,0.40392000000000006,238.31,1.10441,1.10441,1.331821,1.331821
156,2017-05-22,115.71,1.11228,0.333684,148.24,1.15147,0.230294,941.86,1.21239,0.363717,138.9,2.06267,0.41253399999999996,239.52,1.11002,1.11002,1.340229,1.340229
157,2017-05-23,117.31,1.12766,0.33829800000000004,148.07,1.15015,0.23003,948.82,1.22135,0.366405,137.03,2.0349,0.40698,240.05,1.11248,1.11248,1.3417130000000002,1.3417130000000002
158,2017-05-24,117.75,1.13189,0.339567,150.04,1.16545,0.23309000000000002,954.96,1.22926,0.368778,138.57,2.05777,0.41155400000000003,240.61,1.11507,1.11507,1.352989,1.352989
159,2017-05-25,116.74,1.12218,0.33665399999999995,151.96,1.18036,0.23607200000000003,969.54,1.24802,0.37440599999999996,138.26,2.05316,0.41063200000000005,241.76,1.1204,1.1204,1.357764,1.357764
160,2017-05-26,116.78,1.12256,0.336768,152.13,1.18168,0.23633600000000002,971.47,1.25051,0.375153,141.84,2.10633,0.421266,241.71,1.12017,1.12017,1.369523,1.369523
161,2017-05-30,115.13,1.1067,0.33200999999999997,152.38,1.18363,0.236726,975.88,1.25619,0.37685699999999994,144.87,2.15132,0.43026400000000004,241.5,1.1192,1.1192,1.3758569999999999,1.3758569999999999
162,2017-05-31,114.41,1.09978,0.329934,151.46,1.17648,0.235296,964.86,1.242,0.3726,144.35,2.1436,0.42872000000000005,241.44,1.11892,1.11892,1.36655,1.36655
163,2017-06-01,116.41,1.119,0.3357,151.53,1.17702,0.235404,966.95,1.24469,0.373407,144.36,2.14375,0.42874999999999996,243.36,1.12782,1.12782,1.3732609999999998,1.3732609999999998
164,2017-06-02,118.73,1.14131,0.342393,153.61,1.19318,0.238636,975.6,1.25582,0.37674599999999997,143.64,2.13306,0.426612,244.17,1.13157,1.13157,1.384387,1.384387
165,2017-06-05,118.1,1.13525,0.340575,153.63,1.19334,0.23866800000000002,983.68,1.26623,0.37986899999999996,148.01,2.19795,0.43959000000000004,243.99,1.13074,1.13074,1.3987020000000001,1.3987020000000001
166,2017-06-06,116.88,1.12352,0.337056,152.81,1.18697,0.23739400000000002,976.57,1.25707,0.377121,147.34,2.188,0.43760000000000004,243.21,1.12712,1.12712,1.3891710000000002,1.3891710000000002
167,2017-06-07,117.57,1.13015,0.339045,153.12,1.18937,0.23787400000000003,981.08,1.26288,0.378864,149.12,2.21443,0.44288600000000006,243.66,1.12921,1.12921,1.398669,1.398669
168,2017-06-08,117.06,1.12525,0.337575,154.71,1.20172,0.240344,983.41,1.26588,0.37976399999999993,159.94,2.37511,0.475022,243.78,1.12976,1.12976,1.432705,1.432705
169,2017-06-09,118.19,1.13611,0.340833,149.6,1.16203,0.232406,949.83,1.22265,0.366795,149.6,2.22156,0.44431200000000004,243.41,1.12805,1.12805,1.3843459999999999,1.3843459999999999
170,2017-06-12,119.35,1.14727,0.344181,148.44,1.15302,0.230604,942.9,1.21373,0.36411899999999997,149.97,2.22706,0.445412,243.36,1.12782,1.12782,1.3843159999999999,1.3843159999999999
171,2017-06-13,119.62,1.14986,0.34495800000000004,150.68,1.17042,0.23408400000000001,953.4,1.22725,0.368175,151.4,2.24829,0.449658,244.55,1.13333,1.13333,1.3968749999999999,1.3968749999999999
172,2017-06-14,121.04,1.16351,0.349053,150.25,1.16708,0.23341599999999998,950.76,1.22385,0.367155,151.72,2.25304,0.450608,244.24,1.13189,1.13189,1.400232,1.400232
173,2017-06-15,120.61,1.15938,0.347814,149.8,1.16359,0.23271799999999998,942.31,1.21297,0.363891,152.37,2.2627,0.45254000000000005,243.77,1.12972,1.12972,1.3969630000000002,1.3969630000000002
174,2017-06-16,122.36,1.1762,0.35285999999999995,150.64,1.17011,0.234022,939.78,1.20972,0.36291599999999996,151.62,2.25156,0.45031200000000005,242.64,1.12448,1.12448,1.40011,1.40011
175,2017-06-19,125.16,1.20311,0.36093299999999995,152.87,1.18743,0.237486,957.37,1.23236,0.369708,157.32,2.3362,0.46724,244.66,1.13384,1.13384,1.4353669999999998,1.4353669999999998
176,2017-06-20,126.22,1.2133,0.36399,152.25,1.18262,0.236524,950.63,1.22368,0.36710400000000004,157.09,2.33279,0.46655800000000003,243.01,1.12619,1.12619,1.4341760000000001,1.4341760000000001
177,2017-06-21,132.83,1.27684,0.383052,153.91,1.19551,0.23910200000000004,959.45,1.23504,0.37051199999999995,159.47,2.36813,0.473626,242.95,1.12592,1.12592,1.4662919999999997,1.4662919999999997
178,2017-06-22,133.68,1.28501,0.385503,153.4,1.19155,0.23831000000000002,957.09,1.232,0.3696,158.37,2.3518,0.47036,242.84,1.12541,1.12541,1.463773,1.463773
179,2017-06-23,134.31,1.29107,0.38732099999999997,155.07,1.20452,0.240904,965.59,1.24294,0.372882,153.83,2.28438,0.45687600000000006,243.13,1.12675,1.12675,1.457983,1.457983
180,2017-06-26,133.85,1.28665,0.38599500000000003,153.59,1.19302,0.238604,952.27,1.22579,0.367737,152.15,2.25943,0.451886,243.29,1.12749,1.12749,1.4442220000000001,1.4442220000000001
181,2017-06-27,130.85,1.25781,0.37734300000000004,150.58,1.16964,0.23392800000000002,927.33,1.19369,0.35810699999999995,146.58,2.17672,0.435344,241.33,1.11841,1.11841,1.404722,1.404722
182,2017-06-28,134.23,1.2903,0.38709,153.24,1.19031,0.238062,940.49,1.21063,0.36318900000000004,151.75,2.25349,0.45069800000000004,243.49,1.12842,1.12842,1.439039,1.439039
183,2017-06-29,131.7,1.26598,0.379794,151.04,1.17322,0.234644,917.79,1.18141,0.354423,146.68,2.1782,0.43564,241.35,1.1185,1.1185,1.404501,1.404501
184,2017-06-30,129.87,1.24839,0.37451700000000004,150.98,1.17275,0.23455,908.73,1.16975,0.350925,144.56,2.14672,0.42934400000000006,241.8,1.12059,1.12059,1.3893360000000001,1.3893360000000001
185,2017-07-03,130.18,1.25137,0.375411,148.43,1.15294,0.23058800000000002,898.7,1.15684,0.347052,139.33,2.06905,0.41381,242.21,1.12249,1.12249,1.366861,1.366861
186,2017-07-05,133.2,1.2804,0.38411999999999996,150.34,1.16778,0.233556,911.71,1.17358,0.352074,143.05,2.12429,0.42485799999999996,242.77,1.12508,1.12508,1.394608,1.394608
187,2017-07-06,131.95,1.26838,0.380514,148.82,1.15597,0.231194,906.69,1.16712,0.35013599999999995,143.48,2.13068,0.426136,240.55,1.11479,1.11479,1.3879800000000002,1.3879800000000002
188,2017-07-07,132.56,1.27425,0.38227500000000003,151.44,1.17632,0.23526400000000003,918.59,1.18244,0.354732,146.76,2.17939,0.43587800000000004,242.11,1.12202,1.12202,1.4081489999999999,1.4081489999999999
189,2017-07-10,131.93,1.26819,0.380457,153.5,1.19233,0.23846599999999998,928.8,1.19558,0.358674,153.7,2.28245,0.45649,242.37,1.12323,1.12323,1.4340870000000001,1.4340870000000001
190,2017-07-11,132.25,1.27127,0.38138099999999997,155.27,1.20607,0.241214,930.09,1.19724,0.359172,155.88,2.31482,0.46296400000000004,242.19,1.12239,1.12239,1.4447310000000002,1.4447310000000002
191,2017-07-12,133.56,1.28386,0.385158,158.9,1.23427,0.24685400000000002,943.83,1.21493,0.364479,162.51,2.41328,0.482656,244.01,1.13083,1.13083,1.4791469999999998,1.4791469999999998
192,2017-07-13,134.47,1.29261,0.387783,159.26,1.23707,0.247414,947.16,1.21922,0.365766,160.63,2.38536,0.477072,244.42,1.13273,1.13273,1.478035,1.478035
193,2017-07-14,134.57,1.29357,0.388071,159.97,1.24258,0.24851600000000001,955.99,1.23058,0.369174,164.95,2.44951,0.48990200000000006,245.56,1.13801,1.13801,1.495663,1.495663
194,2017-07-17,134.87,1.29645,0.38893500000000003,159.73,1.24072,0.24814400000000003,953.42,1.22727,0.36818100000000004,164.25,2.43912,0.48782400000000004,245.53,1.13787,1.13787,1.493084,1.493084
195,2017-07-18,134.27,1.29069,0.38720699999999997,162.86,1.26503,0.253006,965.4,1.24269,0.372807,165.96,2.46451,0.49290200000000006,245.66,1.13847,1.13847,1.505922,1.505922
196,2017-07-19,135.0,1.2977,0.38931,164.14,1.27497,0.254994,970.89,1.24976,0.374928,165.1,2.45174,0.490348,246.99,1.14464,1.14464,1.50958,1.50958
197,2017-07-20,136.31,1.3103,0.39309,164.53,1.278,0.2556,968.15,1.24623,0.37386899999999995,167.5,2.48738,0.49747600000000003,247.1,1.14515,1.14515,1.520035,1.520035
198,2017-07-21,137.74,1.32404,0.397212,164.43,1.27723,0.255446,972.92,1.25237,0.37571099999999996,168.1,2.49629,0.49925800000000004,246.88,1.14413,1.14413,1.527627,1.527627
199,2017-07-24,137.84,1.325,0.39749999999999996,166.0,1.28942,0.257884,980.34,1.26193,0.378579,166.15,2.46733,0.493466,246.82,1.14385,1.14385,1.527429,1.527429
200,2017-07-25,136.44,1.31154,0.393462,165.28,1.28383,0.256766,950.7,1.22377,0.367131,165.35,2.45545,0.49109,247.42,1.14663,1.14663,1.508449,1.508449
201,2017-07-26,137.75,1.32414,0.39724200000000004,165.61,1.28639,0.257278,947.8,1.22004,0.366012,167.26,2.48381,0.49676200000000004,247.43,1.14668,1.14668,1.5172940000000001,1.5172940000000001
202,2017-07-27,134.15,1.28953,0.386859,170.44,1.32391,0.264782,934.09,1.20239,0.360717,161.74,2.40184,0.480368,247.2,1.14561,1.14561,1.492726,1.492726
203,2017-07-28,134.1,1.28905,0.386715,172.45,1.33952,0.26790400000000003,941.53,1.21197,0.363591,164.39,2.44119,0.48823800000000006,246.91,1.14427,1.14427,1.5064480000000002,1.5064480000000002
204,2017-07-31,135.41,1.30164,0.39049199999999995,169.25,1.31467,0.262934,930.5,1.19777,0.359331,162.51,2.41328,0.482656,246.77,1.14362,1.14362,1.4954129999999999,1.4954129999999999
205,2017-08-01,135.18,1.29943,0.38982900000000004,169.86,1.3194,0.26388,930.83,1.1982,0.35945999999999995,164.49,2.44268,0.4885360000000001,247.32,1.14617,1.14617,1.5017049999999998,1.5017049999999998
206,2017-08-02,134.85,1.29626,0.388878,169.3,1.31505,0.26301,930.39,1.19763,0.35928899999999997,164.39,2.44119,0.48823800000000006,247.44,1.14672,1.14672,1.499415,1.499415
207,2017-08-03,135.9,1.30635,0.39190499999999995,168.59,1.30954,0.261908,923.65,1.18895,0.356685,166.48,2.47223,0.49444600000000005,246.96,1.1445,1.1445,1.504944,1.504944
208,2017-08-04,136.7,1.31404,0.394212,169.62,1.31754,0.263508,927.96,1.1945,0.35834999999999995,167.21,2.48307,0.49661400000000006,247.41,1.14658,1.14658,1.5126840000000001,1.5126840000000001
209,2017-08-07,137.06,1.3175,0.39524999999999993,171.98,1.33587,0.26717399999999997,929.36,1.1963,0.35889,172.35,2.5594,0.51188,247.87,1.14872,1.14872,1.533194,1.533194
210,2017-08-08,135.27,1.3003,0.39009,171.23,1.33004,0.26600799999999997,926.79,1.19299,0.35789699999999997,170.3,2.52896,0.505792,247.26,1.14589,1.14589,1.519787,1.519787
211,2017-08-09,135.57,1.30318,0.39095399999999997,171.18,1.32966,0.265932,922.9,1.18799,0.356397,172.11,2.55584,0.511168,247.25,1.14584,1.14584,1.524451,1.524451
212,2017-08-10,130.37,1.2532,0.37596,167.4,1.3003,0.26006,907.24,1.16783,0.35034899999999997,164.74,2.44639,0.48927800000000005,243.76,1.12967,1.12967,1.475647,1.475647
213,2017-08-11,130.61,1.2555,0.37665,168.08,1.30558,0.261116,914.39,1.17703,0.353109,155.96,2.31601,0.463202,244.12,1.13134,1.13134,1.4540769999999998,1.4540769999999998
214,2017-08-14,132.96,1.27809,0.38342699999999996,170.75,1.32632,0.265264,922.67,1.18769,0.356307,168.4,2.50074,0.500148,246.54,1.14255,1.14255,1.5051459999999999,1.5051459999999999
215,2017-08-15,131.37,1.26281,0.378843,171.0,1.32826,0.265652,922.22,1.18711,0.35613300000000003,166.98,2.47966,0.49593200000000004,246.51,1.14241,1.14241,1.4965600000000001,1.4965600000000001
216,2017-08-16,131.26,1.26175,0.37852499999999994,170.0,1.32049,0.264098,926.96,1.19321,0.35796300000000003,165.15,2.45248,0.49049600000000004,246.94,1.14441,1.14441,1.491082,1.491082
217,2017-08-17,127.58,1.22638,0.367914,166.91,1.29649,0.259298,910.98,1.17264,0.35179199999999994,161.47,2.39783,0.479566,243.09,1.12656,1.12656,1.45857,1.45857
218,2017-08-18,127.65,1.22705,0.36811499999999997,167.41,1.30037,0.260074,910.67,1.17224,0.351672,161.5,2.39828,0.4796560000000001,242.71,1.1248,1.1248,1.459517,1.459517
219,2017-08-21,127.43,1.22494,0.367482,167.78,1.30325,0.26065,906.66,1.16708,0.35012399999999994,159.15,2.36338,0.472676,242.9,1.12568,1.12568,1.4509319999999999,1.4509319999999999
220,2017-08-22,130.29,1.25243,0.375729,169.64,1.31769,0.263538,924.69,1.19029,0.357087,162.55,2.41387,0.48277400000000004,245.44,1.13745,1.13745,1.479128,1.479128
221,2017-08-23,129.19,1.24185,0.37255499999999997,168.71,1.31047,0.262094,927.0,1.19327,0.357981,165.8,2.46213,0.49242600000000003,244.56,1.13338,1.13338,1.485056,1.485056
222,2017-08-24,130.05,1.25012,0.375036,167.74,1.30294,0.260588,921.28,1.1859,0.35577,165.19,2.45307,0.490614,243.99,1.13074,1.13074,1.482008,1.482008
223,2017-08-25,129.68,1.24656,0.37396799999999997,166.32,1.29191,0.258382,915.89,1.17896,0.353688,163.81,2.43258,0.48651600000000006,244.56,1.13338,1.13338,1.4725540000000001,1.4725540000000001
224,2017-08-28,131.65,1.2655,0.37965,167.24,1.29905,0.25981000000000004,913.81,1.17629,0.352887,164.97,2.44981,0.489962,244.57,1.13342,1.13342,1.482309,1.482309
225,2017-08-29,132.44,1.27309,0.381927,168.05,1.30534,0.261068,921.29,1.18592,0.35577600000000004,164.7,2.4458,0.48916000000000004,244.85,1.13472,1.13472,1.4879310000000001,1.4879310000000001
226,2017-08-30,134.34,1.29136,0.38740800000000003,169.92,1.31987,0.26397400000000004,929.57,1.19657,0.358971,165.68,2.46035,0.49207,246.01,1.1401,1.1401,1.5024230000000003,1.5024230000000003
227,2017-08-31,138.93,1.33548,0.400644,171.97,1.33579,0.267158,939.33,1.20914,0.362742,169.44,2.51619,0.503238,247.49,1.14696,1.14696,1.533782,1.533782
228,2017-09-01,139.38,1.33981,0.401943,172.02,1.33618,0.267236,937.34,1.20658,0.36197399999999996,170.46,2.53133,0.506266,247.84,1.14858,1.14858,1.5374189999999999,1.5374189999999999
229,2017-09-05,139.35,1.33952,0.401856,170.72,1.32608,0.265216,928.45,1.19513,0.358539,165.91,2.46377,0.49275399999999997,246.06,1.14033,1.14033,1.5183649999999997,1.5183649999999997
230,2017-09-06,140.16,1.3473,0.40419,172.09,1.33673,0.26734600000000003,927.81,1.19431,0.358293,165.81,2.46228,0.492456,246.9,1.14422,1.14422,1.522285,1.522285
231,2017-09-07,141.76,1.36268,0.40880399999999995,173.21,1.34542,0.26908400000000005,935.95,1.20479,0.361437,166.58,2.47372,0.4947440000000001,246.87,1.14408,1.14408,1.5340690000000001,1.5340690000000001
232,2017-09-08,140.5,1.35057,0.405171,170.95,1.32787,0.26557400000000003,926.5,1.19262,0.357786,163.69,2.4308,0.48616000000000004,246.58,1.14274,1.14274,1.514691,1.514691
233,2017-09-11,140.92,1.35461,0.406383,173.51,1.34776,0.269552,929.08,1.19594,0.358782,169.0,2.50965,0.5019300000000001,249.21,1.15493,1.15493,1.536647,1.536647
234,2017-09-12,142.07,1.36566,0.409698,172.96,1.34348,0.268696,932.07,1.19979,0.35993699999999995,169.61,2.51871,0.503742,250.05,1.15882,1.15882,1.542073,1.542073
235,2017-09-13,141.26,1.35788,0.407364,173.05,1.34418,0.268836,935.09,1.20368,0.36110400000000004,170.37,2.53,0.506,250.17,1.15938,1.15938,1.5433040000000002,1.5433040000000002
236,2017-09-14,140.61,1.35163,0.40548900000000004,170.96,1.32795,0.26559,925.11,1.19083,0.357249,169.4,2.51559,0.5031180000000001,250.09,1.159,1.159,1.531446,1.531446
237,2017-09-15,142.04,1.36538,0.409614,171.64,1.33323,0.266646,920.29,1.18463,0.355389,180.11,2.67464,0.5349280000000001,249.19,1.15483,1.15483,1.5665769999999999,1.5665769999999999
238,2017-09-18,142.84,1.37307,0.411921,170.01,1.32057,0.264114,915.0,1.17782,0.353346,187.55,2.78512,0.5570240000000001,249.72,1.15729,1.15729,1.5864049999999998,1.5864049999999998
239,2017-09-19,143.47,1.37912,0.41373599999999994,172.52,1.34007,0.26801400000000003,921.81,1.18658,0.35597399999999996,187.35,2.78215,0.5564300000000001,249.97,1.15845,1.15845,1.594154,1.594154
240,2017-09-20,144.24,1.38652,0.415956,172.17,1.33735,0.26747000000000004,931.58,1.19916,0.359748,185.84,2.75973,0.5519459999999999,250.06,1.15887,1.15887,1.5951199999999999,1.5951199999999999
241,2017-09-21,143.78,1.3821,0.41463,171.11,1.32911,0.265822,932.45,1.20028,0.360084,180.76,2.68429,0.536858,249.39,1.15576,1.15576,1.577394,1.577394
242,2017-09-22,143.89,1.38316,0.414948,170.54,1.32469,0.264938,928.53,1.19523,0.35856899999999997,179.0,2.65815,0.53163,249.44,1.15599,1.15599,1.5700850000000002,1.5700850000000002
243,2017-09-25,144.94,1.39325,0.41797500000000004,162.87,1.26511,0.253022,920.97,1.1855,0.35564999999999997,171.0,2.53935,0.50787,248.93,1.15363,1.15363,1.5345170000000001,1.5345170000000001
244,2017-09-26,143.63,1.38066,0.414198,164.21,1.27552,0.255104,924.86,1.19051,0.357153,171.96,2.55361,0.510722,249.08,1.15432,1.15432,1.537177,1.537177
245,2017-09-27,142.97,1.37432,0.412296,167.68,1.30247,0.260494,944.49,1.21578,0.364734,175.73,2.60959,0.521918,250.05,1.15882,1.15882,1.559442,1.559442
246,2017-09-28,142.76,1.3723,0.41169,168.73,1.31063,0.262126,949.5,1.22223,0.36666899999999997,175.68,2.60885,0.52177,250.35,1.16021,1.16021,1.5622550000000002,1.5622550000000002
247,2017-09-29,145.82,1.40171,0.42051299999999997,170.87,1.32725,0.26545,959.11,1.2346,0.37038,178.77,2.65474,0.530948,251.23,1.16429,1.16429,1.587291,1.587291
248,2017-10-02,146.04,1.40383,0.42114899999999994,169.47,1.31637,0.263274,953.27,1.22708,0.36812399999999995,179.0,2.65815,0.53163,252.32,1.16934,1.16934,1.584177,1.584177
249,2017-10-03,146.08,1.40421,0.421263,169.96,1.32018,0.264036,957.79,1.2329,0.36987000000000003,179.37,2.66365,0.53273,252.86,1.17184,1.17184,1.5878990000000002,1.5878990000000002
